14/04/2016;2081.9
15/04/2016;2079.24
18/04/2016;2091.11
19/04/2016;2098.23
20/04/2016;2102.15
21/04/2016;2085.69
22/04/2016;2091.67
25/04/2016;2087.87
26/04/2016;2084.97
27/04/2016;2096.6
28/04/2016;2078.5
29/04/2016;2066.56
02/05/2016;2080.28
03/05/2016;2062.6
04/05/2016;2052.13
05/05/2016;2050.76
06/05/2016;2055.94
09/05/2016;2052.98
10/05/2016;2082.53
11/05/2016;2064.72
12/05/2016;2063.45
13/05/2016;2047.49
16/05/2016;2064.57
17/05/2016;2046.83
18/05/2016;2047.55
19/05/2016;2040.47
20/05/2016;2049.2
23/05/2016;2048.41
24/05/2016;2074.82
25/05/2016;2088.23
26/05/2016;2087.35
27/05/2016;2097.4
31/05/2016;2093.84
01/06/2016;2097.55
02/06/2016;2103.56
03/06/2016;2098.33
06/06/2016;2108.28
07/06/2016;2110.9
08/06/2016;2117.73
09/06/2016;2115.2
10/06/2016;2095.91
13/06/2016;2078.26
14/06/2016;2075.3
15/06/2016;2071.46
16/06/2016;2077.25
17/06/2016;2071.69
20/06/2016;2082.84
21/06/2016;2089.42
22/06/2016;2085.06
23/06/2016;2110.44
24/06/2016;2041.34
27/06/2016;2001.65
28/06/2016;2035.27
29/06/2016;2069.65
30/06/2016;2097.13
01/07/2016;2101.01
05/07/2016;2089.14
06/07/2016;2097.64
07/07/2016;2096.57
08/07/2016;2129.78
11/07/2016;2136.8
12/07/2016;2151.11
13/07/2016;2151.96
14/07/2016;2162.41
15/07/2016;2159.39
18/07/2016;2164.82
19/07/2016;2164.17
20/07/2016;2172.78
21/07/2016;2161.78
22/07/2016;2173.95
25/07/2016;2166.33
26/07/2016;2169.66
27/07/2016;2167.1
28/07/2016;2169.2
29/07/2016;2170.48
01/08/2016;2169.44
02/08/2016;2156.07
03/08/2016;2161.88
04/08/2016;2164.13
05/08/2016;2181.52
08/08/2016;2179.28
09/08/2016;2180.96
10/08/2016;2174.33
11/08/2016;2185.28
12/08/2016;2183.54
15/08/2016;2190.17
16/08/2016;2177.65
17/08/2016;2181.76
18/08/2016;2186.34
19/08/2016;2183.1
22/08/2016;2181.02
23/08/2016;2185.66
24/08/2016;2175.52
25/08/2016;2173.66
26/08/2016;2169.3
29/08/2016;2180.11
30/08/2016;2175.86
31/08/2016;2170.4
01/09/2016;2169.1
02/09/2016;2178.73
06/09/2016;2184.67
07/09/2016;2185.71
08/09/2016;2180.09
09/09/2016;2129.71
12/09/2016;2156.99
13/09/2016;2127.23
14/09/2016;2126.72
15/09/2016;2146.7
16/09/2016;2138.88
19/09/2016;2139.17
20/09/2016;2141.05
21/09/2016;2162.73
22/09/2016;2175.73
23/09/2016;2163.94
26/09/2016;2145.36
27/09/2016;2158.8
28/09/2016;2170.56
29/09/2016;2150.38
30/09/2016;2168.51
03/10/2016;2160.89
04/10/2016;2151.41
05/10/2016;2159.64
06/10/2016;2159.85
07/10/2016;2152.89
10/10/2016;2162.51
11/10/2016;2136.75
12/10/2016;2139.1
13/10/2016;2132.77
14/10/2016;2132.88
17/10/2016;2128.51
18/10/2016;2136.91
19/10/2016;2143.41
20/10/2016;2143.71
21/10/2016;2141.04
24/10/2016;2150.92
25/10/2016;2141.92
26/10/2016;2139.45
27/10/2016;2132.09
28/10/2016;2127.23
31/10/2016;2126.61
01/11/2016;2111.7
02/11/2016;2099.44
03/11/2016;2089.2
04/11/2016;2087.02
07/11/2016;2130.89
08/11/2016;2138.96
09/11/2016;2159.38
10/11/2016;2167.62
11/11/2016;2165.36
14/11/2016;2164.1
15/11/2016;2179.64
16/11/2016;2174.02
17/11/2016;2185.82
18/11/2016;2179.71
21/11/2016;2195.26
22/11/2016;2199.32
23/11/2016;2202.65
25/11/2016;2207.27
28/11/2016;2201.76
29/11/2016;2204.95
30/11/2016;2198.92
01/12/2016;2193.79
02/12/2016;2192.84
05/12/2016;2201.63
06/12/2016;2208.06
07/12/2016;2231.23
08/12/2016;2240.79
09/12/2016;2253.28
12/12/2016;2249.05
13/12/2016;2263.71
14/12/2016;2256.78
15/12/2016;2258.21
16/12/2016;2254.56
19/12/2016;2259.73
20/12/2016;2266.54
21/12/2016;2264.01
22/12/2016;2258.7
23/12/2016;2257.7
27/12/2016;2261.93
28/12/2016;2247.78
29/12/2016;2247.48
30/12/2016;2240.34
03/01/2017;2254.17
04/01/2017;2263.63
05/01/2017;2267.63
06/01/2017;2275.2
09/01/2017;2268.14
10/01/2017;2268.12
11/01/2017;2272.74
12/01/2017;2267.49
13/01/2017;2271.81
17/01/2017;2264.42
18/01/2017;2269.29
19/01/2017;2262.76
20/01/2017;2268.39
23/01/2017;2263.94
24/01/2017;2277.15
25/01/2017;2294.44
26/01/2017;2292.1
27/01/2017;2290.71
30/01/2017;2277.64
31/01/2017;2277.46
01/02/2017;2276.59
02/02/2017;2274.69
03/02/2017;2292.7
06/02/2017;2287.67
07/02/2017;2287.26
08/02/2017;2291.54
